patient_id,original_shape_LeastAxisLength,original_firstorder_10Percentile,original_firstorder_Minimum,original_gldm_DependenceVariance,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,wavelet-LLH_gldm_DependenceVariance,wavelet-LHL_glszm_GrayLevelNonUniformity,wavelet-LHL_glszm_GrayLevelNonUniformityNormalized,wavelet-LHH_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-LHH_ngtdm_Busyness,wavelet-HLL_firstorder_Skewness,wavelet-HLH_firstorder_Median,wavelet-HLH_firstorder_Skewness,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis
LUNG1-299,79.23527372818961,-15.937030294317236,-85.5642602699949,52.1772158164427,0.3192284923460673,24.33708108283024,2426.338145963553,0.2136049076471127,65475778104.54023,27154.24192082845,-0.8271195111731398,-0.0072242080564338,0.1552256308986098,104480374.81694248,1.2774988548672352
LUNG1-300,125.0680897141879,-51.07085764382422,-73.47853870200035,49.77320997464392,0.3378537045139668,23.431049609936256,1996.7552602436324,0.2211246135375008,56769999893.664,517810.63717535365,-1.102243563138662,-0.00076758871653,0.2519231699860991,3021015219.0752435,5.208169998946718
LUNG1-301,114.46733627318098,-31.598257804144986,-78.46328651503188,55.30350616645245,0.3280806475833661,26.556307119402184,1520.65982324949,0.206751845445206,5537935803.014085,261187.8159307229,-1.0647486607287735,-0.0058583170460586,0.2091464006307132,83849276.18885423,2.23675817505403
LUNG1-302,109.51880690872504,-33.53339415691303,-81.81191415782902,56.443536991173005,0.3201000090507738,24.71989350059284,1907.3790676492504,0.157934840411464,24546073101.22656,497460.9454303868,-1.203637598128378,-0.0021991323194853,0.2596315353680185,641702704.194075,2.5816167875390823
LUNG1-303,152.94413719852284,-46.73156096400574,-96.33682338907148,54.10684015367416,0.2886249345038764,24.993038114357027,1240.2523206751057,0.2093252861898912,24796952564.99371,29710.836636457785,-0.1902445743563682,0.0009631080175784,0.067624571499408,1483915615.167417,1.7770566826195286
LUNG1-304,88.2684977444406,-17.173489229034438,-78.74612768327295,52.08588720996624,0.3224456721759024,23.201339700391483,1537.0895679662804,0.2699489933203864,9772323605.94253,253497.78778758543,-0.7052359654977963,0.0012206059869545,0.1617822710535337,1086893046.955035,1.3988472567913737
LUNG1-305,81.98026337996933,-26.605891988903764,-71.31634994281339,55.51889317474803,0.3013789045748098,24.88517436229007,896.3562428407789,0.1711256668271819,18235533937.085106,60508.33470818905,-0.5258099565624932,-0.0053434573042403,0.227568046684215,52945049.47782928,2.256182863646369
LUNG1-306,109.86423801386482,-31.39276933708416,-83.1975056379741,54.29168606232744,0.339401235916482,24.73349705902561,2152.597838486941,0.1292463427491408,74131588504.9645,36663.181768244096,-0.519474485377822,-0.0065012271696463,0.2191686694738239,84575390.08307761,1.5738219286998387
LUNG1-307,134.98470534758647,174.51911293261475,-70.22427631193696,49.85729336412472,0.2847950406962242,25.372561834075487,537.4367149758455,0.2596312632733553,4866746905.953488,166221.99838526847,-0.2320566222659877,0.0004232011064504,0.0930810526167574,1666794451.6643202,0.773226605371898
LUNG1-308,101.9196876547873,3.570345873027586,-71.87194637627468,58.66820531522745,0.2605457193047337,26.505444440379776,384.85796948974223,0.2024502732718265,4051095043.40566,149154.21751118617,-0.6644000764916443,2.2677364522247483e-06,0.185955221615037,756418085.093901,0.943053464484148
LUNG1-309,111.3490318859952,-48.60615782671419,-81.71374918254978,47.19709840706874,0.3419669841970353,25.35842944002217,2361.4676510588693,0.2294023364152777,32644066359.92386,118729.91654508797,-0.6573869990223677,-0.0100834190682521,0.1661908514222807,77079231.05269647,2.4356942089266305
LUNG1-310,119.08555602582274,-55.41650412000768,-72.49299769573267,53.76731838241193,0.2461260330578512,22.220993960831755,141.0856820744081,0.1590593935449922,8135135218.068182,139971.9131024363,-2.171895033776385,0.0001351032255287,0.0376818188438622,261942343.07847577,28.5864935516286
LUNG1-311,90.95704811871812,-44.954211941909016,-69.06870870641498,62.9265172615262,0.3016574821649793,25.69889833237809,194.1825229034532,0.1368446250200515,3091722456.24,13349.218390490118,-0.4027763251248542,0.0002268375025273,0.0647230469249758,106949603.53597106,6.327827351319578
LUNG1-312,142.55969811244427,-53.92006992372028,-76.94290110401658,52.99512235916614,0.291039599014422,24.4207980688608,892.1843711843712,0.2723395516435809,20426551282.894737,253607.0999917244,-0.5714621684194194,-0.0009775389305406,0.1567943120246119,1982534671.2768345,7.060899993596552
LUNG1-313,158.82334442162986,-42.6948092769134,-74.3531299134992,50.36423719608575,0.3043708618474823,23.5598387997648,1234.6185547249377,0.2366529719618435,29696712925.560345,369057.6683200228,-0.9513499170409344,-0.000342516124907,0.2365783273095356,1693701900.2501602,5.918694291669006
LUNG1-314,126.61384934642484,29.65129180607329,-78.64823840386124,53.03809054186645,0.2509378301140384,25.042217186229937,615.9911378943636,0.2183591414017595,3737379422.2,197644.5128231841,-0.8567612758642091,-0.0009406829734574,0.169170060476662,1139076720.497372,0.6263848568292414
LUNG1-315,88.13384062889283,-20.28800481316918,-64.0148798655748,53.05414876599765,0.2432905586386793,25.74097162612122,178.87824675324674,0.1451933821049081,994238477.6774192,35728.15853548674,-0.6586521864009235,-0.0010805009131564,0.0900803418204627,35327919.67349154,1.3582185921777552
LUNG1-316,139.6691636689226,-38.851247895310365,-65.82298109405812,58.05578944341763,0.2916113616217674,24.689167734098167,1059.4604024367732,0.1955806539480843,27311287102.81652,333004.57331763284,-0.3933017992468585,0.0009482321350888,0.2828318739127253,1322868166.63817,3.918177599773736
LUNG1-317,86.84405785102196,-41.105049415818016,-83.90268534311359,56.80932063850295,0.3195455716802621,25.630231080732788,1187.0100537354826,0.2057566395797335,52287829675.0921,54472.12383156759,-0.7450570777698616,-0.002977577244514,0.2152185228709382,62265363.16658095,3.0220681495432573
LUNG1-318,129.07941195949326,-55.852800766686485,-77.27441374096779,51.22351955798196,0.2981679286100595,23.8310944165612,2172.1724047650214,0.2843529787622754,40035851677.79825,420432.7648364232,-0.6250443226037641,-0.0011130977607964,0.1420518521007613,1705980282.8046167,8.403629049310554
LUNG1-319,142.3911877895521,-15.455488352347317,-67.46489330263148,56.29510001951921,0.2781549543320357,26.6151190472,1405.9756372341924,0.1979968507582301,21103678842.11009,318356.0663500598,-1.042380759799219,-0.0002289665693363,0.202888840550347,1145097007.6576705,3.499575151687763
LUNG1-320,122.35246204045652,-39.70791040720217,-74.60031401777707,59.54363962775604,0.3110380228523753,23.591834019492573,1228.1129270230394,0.1393840570903461,36397454622.98649,442503.410643034,-0.664462991700295,-0.0010189414680035,0.2671233947415906,113063973.9955684,4.953380507272324
LUNG1-321,95.3066958637282,-45.89233174262587,-69.70089787344975,61.75301826752367,0.2724690082644628,26.94766970974252,121.72,0.1738857142857142,953284244.1666666,8313.860399183868,-0.826426797513755,-0.0028779322536806,0.1180416003718571,31302020.59316853,9.11949801349624
LUNG1-322,88.10922883675637,-45.61527948337059,-69.11099088673636,55.006393493759305,0.2702497027348395,27.562419751348035,183.30066445182723,0.1522430767872319,895677206.5666667,36574.37868111195,-1.5274982699753012,-0.0042706286176475,0.2092363811630777,20283250.01043829,7.285360634090209
LUNG1-323,127.4246236611957,-29.96451298805548,-78.30197141293452,45.75910468561725,0.299660009190791,24.13429657560353,2195.843674570496,0.3117767534531443,12455309310.772278,321621.6412488504,-0.6786820474375516,0.0005490004242916,0.117881392046752,1843994551.1963515,2.643416611154016
LUNG1-324,127.29740235799832,146.70535476575932,-74.04910156482869,52.92528494927339,0.2821093151724623,24.39750300984561,1356.6992043469822,0.2632833697548966,18550024362.27211,328953.0586406693,-0.6746973279041568,-0.000151802418826,0.1413946795533071,2439832523.454115,1.3178178233265438
LUNG1-325,128.9197709331286,-48.35882180337864,-73.15047650505373,49.024164432049005,0.3239039334974372,23.44876786656306,1410.4468699260328,0.2544555060303144,39978694668.59574,381356.6545839802,-0.7374344838474456,-0.0003431099650588,0.1281772089461963,1896937797.7029505,4.385710085473916
LUNG1-326,122.048584156479,-30.2247063401777,-148.48126762006606,51.506118500421685,0.2746183066695887,25.48749082516862,841.3440758293839,0.1993706340827924,20412043171.256943,26567.507959141432,-0.5813362181935638,0.0007621362473273,0.2012868201693326,1282633595.8405316,2.310859836760446
LUNG1-327,144.04341261906922,-36.75196066049357,-75.95100943433967,60.875352784154174,0.2954229212346095,23.42041369398824,1206.6305874840357,0.1926294041321896,21648933799.036232,346510.9960854715,-0.0179232740511676,0.0006470456176224,0.1131907591996845,4724770753.332773,2.016640798777278
LUNG1-328,102.3744655022429,-49.92866185722733,-73.65581692280503,46.71271480917439,0.3080518474642134,23.672233070973107,2267.491915108641,0.2864441529950279,69282319629.94775,591036.992581528,-0.6638400316870041,-0.0001910861607073,0.2372683293347308,2813386105.081292,4.540029702600809
LUNG1-329,82.98729997071919,-43.57943832595724,-64.29268331259746,55.916789784417865,0.2834422831632653,26.638350778235388,97.50244698205546,0.15905782541934,1071078393.275862,34097.27429478914,-0.570625741756689,0.0008036662667385,0.1752559512637125,116137759.00342768,5.036975467607884
LUNG1-330,130.93499779733148,-19.50515855634305,-80.19775238943159,45.5163169565581,0.3016233562522162,23.69981223064739,1796.51026067665,0.2491001470710829,14426179244.30597,389268.2812057836,-1.1432903808436647,-9.781977535236464e-05,0.2121512364580497,2401414359.9880404,1.8250419852689
LUNG1-331,163.3335548044463,-58.54771946003485,-87.84844033663387,51.51652090622152,0.2536517666429334,24.897127789798507,1227.5247148288972,0.3111596235307725,13975542500.714285,308310.9619506457,-0.5216508686405636,-0.0002750343035919,0.025336820612092,1724327482.6655705,5.628789551764815
LUNG1-332,90.88194307033294,-34.81705636649566,-72.52969555758762,57.76990471734257,0.3080888033332911,26.740901658314755,185.31376146788992,0.170012625199899,1601940473.8292682,51734.150756427895,-0.6126956917002979,-0.0026301233222649,0.2231152360224708,151047678.2646385,2.003152426845461
LUNG1-333,97.98954606963046,94.15549133085332,-94.2460876035686,33.872746747318565,0.260820451843044,23.54404089855012,4807.3232019791485,0.4247502387329164,8035185548.068182,241982.47928476048,-0.488308710298965,-0.0012957582229714,0.0891640837904555,1997182612.127633,0.3066018131022338
LUNG1-334,94.91989262274562,-14.980757316535469,-78.76697947153397,50.08127008817268,0.2634456832842069,25.98247124807065,190.69774919614147,0.3065880212156615,2639460989.333333,55443.57283726246,-1.0494649955939928,-0.0022795677851589,0.293772887742097,504432285.9306553,0.8400728138741259
LUNG1-335,154.04572308204504,-13.078726289978931,-74.41962582307983,42.9429983742625,0.3222197567389875,26.128834387800413,1637.6239492466298,0.2597341711731371,7388747288.9646015,254340.5214246284,-0.752146176500106,-0.0070691673447461,0.1312555552827495,124060286.81635793,0.7387544134879808
LUNG1-336,135.18625366024136,-14.70913150993078,-68.11306368119347,50.11225817446183,0.3101697038436214,23.81610789197014,999.7447189402076,0.178973275857538,32652098966.05405,371388.2571979496,-0.6734725146237723,-0.0004354720894459,0.2004632300544214,1148532195.4889183,4.851667776686055
LUNG1-337,128.66247230450765,147.95346155196088,-82.46287126782386,50.41645176918939,0.2808177657254361,24.1324293405641,1133.3459244532803,0.2816466015042943,18225908757.25893,288140.9047166429,-0.245072467848504,0.0002707026064274,0.015898866036762,1938252131.3816247,0.910912309462291
LUNG1-338,133.3838338780877,-19.74198779258836,-78.43315387322063,44.7905917627283,0.3131660798445933,23.05119737039235,1674.3096742829364,0.2713190203018856,47044822455.13636,493819.1441544528,-0.9121195729056156,-0.0006066032574926,0.1580555574157906,2616782163.297312,3.876803123274022
LUNG1-339,137.6622686417695,-69.4798415429628,-86.94143257991468,48.27469864622726,0.2735701376404479,23.30299171303252,2733.5451309433,0.3475140008826977,14946626758.792685,446820.5145009013,-0.8506044107590421,4.55566034599994e-06,0.216320182888529,1705343169.5344973,10.737902225522769
LUNG1-340,112.1772181624108,-16.710556009852684,-75.05533619012255,54.45010468108767,0.2805820241411521,25.22576618955912,2045.1000981354268,0.2229964124016385,14151703562.237288,363708.25886674825,-0.8568163717834151,-0.0014898028558027,0.2398605439520998,991393012.4588048,1.629301423827832
LUNG1-341,117.55923802341395,48.17041561106969,-80.59271971969325,56.41045107857562,0.272623975326678,25.68653709666673,219.79183673469387,0.224277384423157,1833726985.1034484,50334.59462722179,-0.5473849118315587,0.0011719981043606,0.1218889989599531,301264191.47662634,2.7034561310392875
LUNG1-342,155.781601344052,111.18102171560848,-67.05556247107776,44.9990076844918,0.2450971506539604,23.99747081946231,2156.920206871075,0.3983967873792159,5689721237.617977,208978.8606036041,-0.9952491203753204,0.0011928556969339,0.2122589379146086,878095471.0041003,0.4749613552759962
LUNG1-343,114.37173814469573,119.3613913355959,-78.33211169107459,50.33379402379863,0.2835455086258179,24.789474730236154,1191.3412816691505,0.2959118931120592,6391230912.257143,227696.44500976853,-0.8377049322123213,-0.0001145670214256,0.1345820740984167,1231811200.7966113,3.979245840234965
LUNG1-344,157.64082838514298,-25.37120575593115,-82.15740883216824,42.74365462008157,0.3014208036155639,23.61242938617225,2460.190215905985,0.336183412941512,13523825671.015266,385654.84722251806,-0.5318697363579172,-0.0008547178870358,0.1452825461344833,2558638448.7354283,1.7728964927978892
LUNG1-345,85.14235679206018,-31.295961471920982,-86.38218727386891,52.69575435525272,0.2930166695797204,25.17869987647019,1224.069547602971,0.2066288905474292,22792472379.76429,50186.66900884301,-0.7503540387847218,-0.0028952722882322,0.2231267677550878,77411344.50445041,2.0917045300885544
LUNG1-346,91.12215256784908,-18.433439860706937,-65.30942017126246,52.7172324566115,0.2236570109264678,25.155881021991327,180.2614379084968,0.1963632221225454,2038944046.96,45660.52705724202,-0.7955241821824374,-0.0044024041810602,0.1926405162876912,125517274.16483223,1.4236808085796
LUNG1-347,89.85877318130726,9.689625069480838,-66.74866201210901,47.12203953163258,0.3149983450711529,24.583727162332472,1141.744419867283,0.2295886627523191,6976818329.559633,60697.60912013528,-0.9660019977026252,0.0001820116031948,0.2035476955124296,1355446552.7450554,1.9522153348569085
LUNG1-348,138.55488737056976,-22.543809440291444,-69.40644075744274,55.71962240572453,0.3079419212229077,24.50554969857243,1063.678301728478,0.1784994632872089,19646851920.34682,371799.72687798186,-0.3183155014459278,0.0001943677577532,0.1307275012489464,1294968670.356436,3.723167103805268
LUNG1-349,162.1294556751863,-37.2882022666535,-85.80627268274804,48.69838965047195,0.2567321608701373,24.67971251645692,1986.8855335968376,0.3141321001734131,7923531794.957317,335490.6747049962,-0.788881577060912,-0.0011530018623964,0.2013132538937916,1327863625.2451663,4.629798627262917
LUNG1-350,119.69977260557216,16.814190138306895,-75.75548043367186,54.19250330201346,0.2756216950880248,26.827206221136127,562.3920799143774,0.2006393435299241,4554825290.652778,167236.38635911993,-0.7614711095653579,0.0004178938216439,0.0994201750765653,599730186.1478876,3.438939088219615
LUNG1-351,139.7139297269166,-40.52746718083888,-70.24807162494425,53.510312141481045,0.274473421789965,25.117436279244654,1207.8892638683822,0.2547752085780178,17806991801.02609,291357.5332890877,-0.2473557855928478,0.0002081813698925,0.2368581845218343,1713708623.1525888,3.134471396587573
LUNG1-352,122.2077332943174,-47.906203254403366,-70.32534971569822,52.918093204054514,0.3298001698044212,24.87152747268808,1283.50863422292,0.2238808013645421,22312408149.25926,431367.5663673405,-0.3697508660059658,0.0008055976362027,0.093601059608263,1975670680.7463048,3.7555211449067736
LUNG1-353,140.35358515306172,-54.060607269785805,-73.35433085924814,47.4298838209914,0.3134125732556573,23.890776345089243,1215.7243434120503,0.268312589585533,27225682884.696297,382221.47624227166,-0.4085460710285342,-0.0004810162622671,0.1664639270398641,1178305628.5925932,8.255591334623327
LUNG1-354,112.6735266884336,-43.632912634706784,-62.28690671989066,60.37191329314041,0.2472760849492151,25.90205350613744,360.4298642533937,0.1630904363137527,9886837432.30864,167423.70656721946,-0.1411900740222519,0.0006433354966756,0.1009112074685499,1526580827.6054013,16.70646369129593
LUNG1-355,97.62227525106736,-6.862435477843452,-52.08153933377384,53.748907037253744,0.258989898989899,27.330498245747936,104.04729729729728,0.1757555697589481,870474631.25,28127.777837854097,-0.9912948466558866,-0.0007674841216998,0.4123290283135132,88825882.1429136,1.289838665486172
LUNG1-356,85.11278225887112,-12.252905184758996,-68.23908901052049,54.76399620799773,0.304247460757156,26.99560961396736,127.11032531824613,0.1797882960654117,926842478.9310344,32878.36234157792,-0.6437675505455035,-0.0037019577572983,0.2873911902560327,82628406.40114863,1.1318192495354615
LUNG1-357,149.13827229306236,-31.429511454068365,-77.01007853001398,48.7952071516645,0.2944639170858256,23.96439000178167,1951.4017647058824,0.286970847750865,24436191953.186207,384830.7025350404,-0.5111727419078615,-0.0008854375492144,0.1210632914139584,2034373499.6374333,4.105958477991893
LUNG1-358,81.49506246746841,-32.86004677692798,-65.42723020293158,58.72329655959702,0.2716836040039647,27.88531957415164,131.20066889632108,0.1462660745778384,851922711.3,33951.882171688696,-0.8730056595343199,0.0001775474517851,0.2245675885568265,63888927.56888131,3.821566670923082
LUNG1-359,88.06422369446095,-5.425696625575595,-57.14056972697362,53.10566454192785,0.2558992346938775,26.496707990707,93.08440366972476,0.1707970709536234,1114552610.766667,38101.95484694229,-0.9776551509501444,-0.0018341693474962,0.1736658156592909,192051476.96425283,1.0071064794700697
LUNG1-360,117.99342520013174,-40.76166625966773,-78.37581925725796,48.96752734346657,0.2561718208968144,25.28625542070333,602.9038461538462,0.1999018057539277,17832447980.468353,347165.9885105239,-0.7712379041093128,-0.0001365869769882,0.2280581324075319,1873933408.8904617,2.696603586682419
LUNG1-361,91.23939597711272,-42.61885662375816,-74.67486318212154,58.36166952632813,0.2704264322916667,27.54931131156712,190.72727272727272,0.1667196439923712,1086626351.8,48395.46464725931,-0.5082709007535806,-0.0026444342376172,0.1421880803350743,56573005.38322403,2.58021163620998
LUNG1-362,108.156989273328,73.1714835608683,-85.19472246547826,57.99450957628488,0.2586124018586765,27.15798520027813,154.03953488372093,0.1791157382368848,1894180072.581396,58497.56447225122,-0.2768491816132219,0.0010478982797318,0.0537448643794389,279163440.0821431,0.777659210243778
LUNG1-363,112.21843692952706,-36.41684694317391,-76.90934875504732,54.945637175960655,0.28059732786637,25.69196627534698,193.4338498212157,0.2305528603351796,3409317548.42,81930.45552635119,-0.6308469584960841,0.0001725271719093,0.2293554787405969,362829302.7326969,1.6840468260867052
LUNG1-364,89.27944198207301,-44.90533145727922,-76.26130696292229,56.58984386904932,0.2590724856254124,26.4924198986071,186.4045662100457,0.1702324805571193,1886323954.060606,57374.77234506425,-0.3044508936612802,0.0006677909161155,0.2175959032373092,242613636.63979283,5.010314324911909
LUNG1-365,110.0249746196036,-47.2872924607655,-69.699382825962,52.87756711966965,0.304603108886296,26.127998992470964,183.8969258589512,0.1662720848634278,5900686941.823529,4935.557292970245,-0.042458719816693,0.000268086550054,0.0924938226765618,234474491.3895073,3.464477486684594
LUNG1-366,107.99198111523596,-41.12232430480471,-70.62054476650216,52.34054158645375,0.2593581358097672,27.44428375509666,129.71927162367223,0.1968425973045102,936561415.4545456,41926.72813892988,-0.1168138084239261,0.0019530982883546,0.2154225571616243,195967222.3899312,6.188441386116231
LUNG1-367,123.5876445901141,-89.05326473953913,-112.32050105049008,49.568144122791765,0.2289817365574941,24.46302024621165,389.639218422889,0.2719045487947585,7267042233.292683,142917.58917543353,-1.065876556657152,2.188869618974243e-05,0.3591191300173351,917583518.1850184,6.527246278880309
LUNG1-368,107.16651995922172,-43.65495928593394,-75.04515874432421,56.34138867488422,0.2667198566669466,27.09726754955304,190.40625,0.165283203125,2396859766.121212,65588.14114790541,-0.681653536903211,-0.0011398979518792,0.2290690039660051,185269535.2379008,4.6906352563955
LUNG1-369,89.28218934073551,18.241074201731035,-75.63325777775643,52.406070422329975,0.2480489073881373,25.057489027625103,81.08207343412526,0.1751232687562101,1117374522.4736843,42558.40240856822,-0.5831460298781288,0.0017177828907472,0.0100373404941807,300804503.93431336,4.607650232397414
LUNG1-370,119.04339917914524,-61.47302527575771,-79.09290271531788,55.65409550216512,0.2359778223949603,26.135779646291464,104.06354515050168,0.1740193062717419,2511561870.9,56915.71907703216,-0.8208195810372305,-0.0007300150631709,0.2339308217065394,414200244.3742767,13.79163895039772
LUNG1-371,113.07083810801372,0.9631984953155336,-73.00090579415455,58.95163505574271,0.23264,28.56623524668872,266.26857983811624,0.1959297864886801,2845445926.740741,60311.28004738357,-0.4502020704558984,-0.0006673938085214,0.1863884925499719,159248059.68979844,2.263381877646008
LUNG1-372,91.48163455324762,-13.922268709393292,-63.67877855501892,54.92203324905476,0.2478202504919913,26.965174483105493,204.8994501178319,0.1609579341067022,788316247.7636364,40848.84465310071,-0.4788362479835546,-0.003502516701542,0.0316526799431898,61942871.7920325,1.280229063369402
LUNG1-373,89.52040932198149,-18.002967397875093,-85.3487018084221,49.2430090953644,0.228125,26.588727636368738,93.33933161953728,0.2399468679165482,1096609361.2564104,46161.41239869333,-1.0748139995309642,-0.0022106483125706,0.3190811406956319,251187355.7950411,1.0576477910829525
LUNG1-374,113.2701638725366,-65.56120991757545,-86.85906638709454,53.33090865252257,0.2514792899408284,26.358571380551425,124.89672544080604,0.1573006617642393,2957881832.130435,55363.656373622536,-0.8402320776185234,0.0013500763592876,0.0200014063770563,266022050.4532192,9.129928846902535
LUNG1-375,101.52691449628136,-52.359642755171855,-73.25332066157372,62.731105314964864,0.3183194077238521,26.02067287807208,304.8750709823964,0.1731261050439502,6088507428.483871,104911.10571597677,-0.55189180696706,-0.0008714915887183,0.2025102156797907,257214174.84534407,5.940014981871722
LUNG1-376,113.3912023024412,-48.45514133932666,-68.96380822847034,59.3381084707718,0.3078313385792061,27.5668857440101,170.33802816901408,0.1999272631091714,2265081512.16129,57952.961293308086,-0.7247266930526345,-1.1738793510487204e-05,0.2116854914775957,122128077.69718012,10.402565210803113
LUNG1-377,95.99975424402824,-13.791886659016376,-69.51752848596317,56.69537864659621,0.2424007386888273,25.793206214353408,204.81716417910448,0.1910607874805079,2019869508.0576923,88138.29404970082,-0.5328006632813824,-0.0012377038669715,0.2000152775827504,493033167.1425467,1.137722065762003
LUNG1-378,96.17356349243327,-24.47946840728684,-71.1524131376125,58.00262816491889,0.2737489231733103,27.36712106490992,154.29336734693877,0.1968027644731362,2122827470.9117649,53285.58246272244,-0.91431214347378,-0.0021894724430614,0.3209169748549945,231703446.6583012,1.3065748877469463
LUNG1-379,87.0382826799031,149.99557598920043,-78.64123245560128,51.21876824195703,0.2829002043979245,26.08447021943012,81.5873786407767,0.1980276180601376,1737985039.75,45369.76941732832,-0.3052257094360324,-0.0003015800730259,0.1315117205649673,432436128.1813456,0.5468802724230017
LUNG1-380,102.3411131163375,-25.891219490078083,-64.89327885012057,54.94559102843122,0.2546780485047204,25.98629309044757,171.7263045793397,0.1828821135030242,1565100852.1794872,50389.658824735794,-0.562805462534419,-0.0026828855931942,0.2041744515495624,139065118.9773357,2.105724909565705
LUNG1-381,89.21248088577453,-51.11045527881434,-66.70658916851949,51.82130444143996,0.2699653979238754,25.58550715796157,149.9232558139535,0.1743293672255273,2254714931.296296,57681.13863758182,0.0129916756776719,0.0003611566927983,0.2944067915387053,310503691.6388338,11.747548423899191
LUNG1-382,96.90857831362884,-36.39386023506131,-67.06306852949689,55.27734948317055,0.2711242603550295,26.05335121187243,103.8202614379085,0.169640950061942,901645331.9333332,34893.478388521275,-0.8513757246077622,0.0010729676178508,0.3055547568691991,68144934.0106,3.4444357810720816
LUNG1-383,122.7773904136906,32.30551727702285,-83.37093329995376,50.15622669382262,0.257078538298822,26.70053906844482,230.9243697478992,0.2425676152814067,3384665240.4,64641.13433739155,-1.0779050588673484,-0.0012593163384249,0.3932099754363249,444234621.1376379,2.269558277177196
LUNG1-384,108.40351936757386,-58.04888035023352,-83.41181111462885,46.83524345574447,0.2462316069871936,25.027054954093373,441.6622222222222,0.1962943209876543,22768493090.425674,355691.48171612195,-0.7179310928506134,-3.1217681962777966e-05,0.2055991061221269,2456587576.4208326,5.1564927881104365
LUNG1-385,101.9695403058882,-53.842879273802886,-70.00543585762715,55.75487300805955,0.2722050754458162,25.5673686511076,151.0757180156658,0.1972267859212347,2991754281.2,49509.437211828495,-0.1389741714501198,-0.0004157928222662,-0.0186008559175114,325998318.9154141,15.383172138779637
LUNG1-386,111.1303525032166,-64.00804142774328,-77.13430941648026,54.53055940655804,0.2490809689885945,27.140630677880964,184.2159672466735,0.1885526788604641,2758498088.709677,58853.10074387672,-0.4416037972816795,0.0012368995719908,0.1436907242508832,246124147.124178,25.893009608429548
LUNG1-387,102.2804717708066,-51.767465007649285,-72.6216168083815,53.34189988529734,0.2320093680641603,25.47895523725461,168.09763617677288,0.1727622160090163,1550563185.1020408,68671.7731450407,-0.3112467286013729,-0.001281875425906,0.2088186439275072,308732982.9299385,6.063328057519144
LUNG1-388,108.25363446513845,-52.608019253324,-74.90373007686726,52.86605919676556,0.2709553719008264,26.445537094338487,168.08333333333334,0.2000992063492063,2757708836.9444447,61879.398533838044,-0.760854276920392,-0.005827759436045,0.2575213614379555,69264921.84886551,6.203251592767251
LUNG1-389,97.39125056980164,19.731365067393952,-68.42234200437274,47.97035378047271,0.2832850672013069,26.70209867474232,207.30434782608697,0.2503675698382692,2502007737.0,60729.27134483485,-0.7714610100498936,-0.0018271013932245,0.2970223045897485,397714168.2999432,0.7107383774497932
LUNG1-390,93.81768999094862,-32.8294984106043,-67.17135364419171,53.84286095629618,0.2789616008653326,27.660895661414617,141.06933333333333,0.1880924444444444,899416370.1315789,39445.22139537383,-0.7248610096860478,-0.0031254893446978,0.2246567313203221,57070974.6186067,2.373234762399472
LUNG1-391,110.148929476647,-57.51783109356923,-81.72207897584079,53.90916321034188,0.2731439565414215,22.902211079283195,378.9805942995755,0.2298244962398881,2781143928.7916665,57615.20607664807,-0.4430355514918939,-0.0014001136328513,0.146896509357249,364386937.23043686,14.169033540492771
LUNG1-392,119.0477343258426,-23.4338940953765,-94.23013081398248,42.50133857038924,0.2793996970079535,26.863485737505897,1509.768187134503,0.3531621490373106,5965170818.458333,87503.98821417431,-0.7531748130282488,-0.0045789948438614,0.1619727967527433,315476935.5683038,0.6889583917760784
LUNG1-393,113.48788671827744,-33.52850165805923,-85.08810063677704,56.5981798986912,0.27185546875,26.76774625041641,190.254528122021,0.1813675196587426,1862229819.5666664,57845.92388661183,-0.4240735937658703,-0.0025277053498931,0.1104993489356033,128759155.79853502,1.4087335636010574
LUNG1-394,106.4632921601125,-30.519642598086307,-75.44336117650532,52.5365408140794,0.2881151025613774,27.7873662502073,553.9995157384988,0.2682806371615006,1843720502.6764705,57022.67619287876,-0.5799768945407876,-0.001262318020626,0.197927045432723,144823696.4143662,1.7083194268820892
LUNG1-395,119.62848493226856,-35.27741819741403,-79.07133844656363,49.42514413133355,0.2361550408688456,27.14971045062249,317.0978417266187,0.2281279436882149,3233513710.4313726,81256.26854925716,-0.9482882815313908,-0.001386727747271,0.3094059220932947,298217129.01906186,2.725063572886076
LUNG1-396,98.4542858475525,-46.63212868185276,-67.53517626399986,54.23418372850984,0.2584163442516762,22.96850356772676,134.13463751438434,0.1543551639981407,1603145798.868421,71485.41256382603,-0.3290402157092125,-0.0002068131602907,-0.0602821692787941,1144537027.084439,11.808084144763043
LUNG1-397,100.52743035240609,-53.02765506945727,-72.42162472730105,53.57299251689419,0.2669526627218935,26.90726465410028,199.7117750439368,0.1754936511809637,1726262057.94,61509.26446547017,-0.1954450376454492,0.0008900614256886,-0.058312678888808,157307766.79322726,7.104248815524833
LUNG1-398,113.41480380019654,-33.837064332366275,-74.76650148351041,55.95217274336858,0.2917730456658156,25.710991797624487,462.998298596342,0.1969367497219659,9143455780.034485,6356.8029465624495,-0.9082537062367362,-0.0018533357457451,0.1702245279566679,198312733.83139765,3.752541211394816
